,data_source,product_id,name,data_source_subcategory,description,ledger_alias,seller_alias,title,sku,image_url,variant,data_source_type,taxonomy,category,sub_category,handle,enable_purl,purl,seller,channel_name,created_at,updated_at,keywords,product_url,imp_words2,product_document,manufacturer,cell,cell_technology,wattage_per_panel,frame,dimension_or_size,weight,pallet_quantity,container_quantity,min_wattage,max_wattage,commercial_residential,breadth,thickness,price,feature_products,max_price,min_price,imp_words,is_inventory,protection,color,module_per_pallet,module_per_container,battery_type,brand
533,https://inxeptionmarketplace-app.inxeption.io,cldbzx8ore9jz08721zgvmwvl,Polycrystalline high power solar modules - PENTA+ -  275 - 290 Watt (280W),Solar Panels,"<h3>ASM6610P Series - 280</h3><h3><span style='color:#000'>Product Description</span></h3>With innovative 5-busbar PERC cell. Improved reliability. Increased efficiency through reduced series resistance. Homogenous dark appearance to meet highest optical standards<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,ASM6610P Series - 280,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9a26fa7b-3483-497c-8afd-ad73910a121b/Polycrystalline%20high%20power%20solar%20modules%20-%20PENTA%2B%20-%20%20275%20-%20290%20Watt%20%28280W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-polycrystalline-high-power-solar-modules-penta-275-290-watt-280w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-polycrystalline-high-power-solar-modules-penta-275-290-watt-280w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:45Z,2023-04-14T06:30:45Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4abdc456-320e-49c3-81cc-d6ea72098e98/Polycrystalline%20high%20power%20solar%20modules%20-%20PENTA%2B%20-%20%20275%20-%20290%20Watt%20%28280W%29_data.pdf,Astronergy,60,Monocrystalline PERC,280,Aluminum,1654,18.2,,,280,280,Residential,989,40,,,,,,,,,,,,
534,https://inxeptionmarketplace-app.inxeption.io,cldc1gw6tfasv0872uqi7hb9a,P-type Monocrystalline PV Module - PENTA+ Premium DGT -  325 -340 Watt (335W),Solar Panels,"<h3>CHSM60M(DGT)/F-BH Series - 335</h3><h3><span style='color:#000'>Product Description</span></h3>OUTPUT POSITIVE TOLERANCE. Guaranteed 0~+5W positive tolerance ensures power output reliability.. EXCELLENT WEATHER RESISTANCE. Reduces the cell micro-crack and extended product warranty.. BIFACIAL POWER. The backside makes use of the reflected and scattered light from. the surroundings, the modules can yield up to 5%~30% power more,. depending on the albedo.. REDUCE INTERNAL MISMATCH LOSS. Reduces mismatch loss and improves output.. APPLICABLE FOR MULTI DIFFERENT ENVIRONMENTS. The wide range of applications, such as BIPV, vertical installation, snow. area, high humidity area and strong sandstorm area, etc.. SNAIL TRAIL RESISTANCE. Reduces the probability of snail trails with zero water vaper transmittance							<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,CHSM60M(DGT)/F-BH Series - 335,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f7c3a3b7-1d79-41f0-b9fd-23654d457c33/P-type%20Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20DGT%20-%20%20325%20-340%20Watt%20%28335W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-p-type-monocrystalline-pv-module-penta-premium-dgt-325-340-watt-335w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-p-type-monocrystalline-pv-module-penta-premium-dgt-325-340-watt-335w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:43Z,2023-04-14T06:30:43Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e0c71faf-3ca1-47d9-a852-66450654d08f/P-type%20Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20DGT%20-%20%20325%20-340%20Watt%20%28335W%29_data.pdf,Astronergy,,Monocrystalline,335,Aluminum,1714,22.1,36.0 / pallet,936 / 40ft HQ Container,335,335,Residential,1010,30,,,,,,,,,,,,
535,https://inxeptionmarketplace-app.inxeption.io,cldc1fuq6f8zy08721135yic1,Deep Blue 3.0 Light - JAM54S31 - 380 - 405 Watt (395W),Solar Panels,"<h3>JAM54S31  -395/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,JAM54S31  -395/MR,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f48ae5e5-49de-4754-8db8-5af7a0edea44/Deep%20Blue%203.0%20Light%20-%20JAM54S31%20-%20380%20-%20405%20Watt%20%28395W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-deep-blue-3-0-light-jam54s31-380-405-watt-395w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-light-jam54s31-380-405-watt-395w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:43Z,2023-04-14T06:30:43Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/106f6ba6-0ee6-472e-affa-2f9fe40d38b6/Deep%20Blue%203.0%20Light%20-%20JAM54S31%20-%20380%20-%20405%20Watt%20%28395W%29_data.pdf,JA Solar,108,Monocrystalline,395,,1722,21.5,36.0 / pallet,936 / 40ft HQ Container,395,395,Residential,1134,30,,,,,,,,,,,,
536,https://inxeptionmarketplace-app.inxeption.io,cldc1efqqf6t50872l8hrxcg4,HiKu7. 580 - 610 Watt. Monocrystalline PERC.  (590W),Solar Panels,"<h3>CS7L-590MS</h3><h3><span style='color:#000'>Product Description</span></h3>More Power. Module power up to 610 W. Module efficiency up to 21.6%. Up to 3.5% lower LCOE. Up to 5.7% lower system cost. Comprehensive LID / LeTID mitigation technology, up to 50% lower degradation Compatible with mainstream trackers, cost effective product for utility power plant. Better shading tolerance. More reliable. 40xC lower hot spot temperature greatly reduce module failure rate. Minimizes micro-crack impacts. Heavy snow load up to 5400 Pa, wind load up to 2400 Pa<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,CS7L-590MS,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b8315594-7bec-4431-88f1-f9cf16822208/HiKu7.%20580%20-%20610%20Watt.%20Monocrystalline%20PERC.%20%20%28590W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-590w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-590w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:44Z,2023-04-14T06:30:44Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/854528eb-8e21-4e7d-b0cb-eeac6739ac6e/HiKu7.%20580%20-%20610%20Watt.%20Monocrystalline%20PERC.%20%20%28590W%29_data.pdf,Canadian Solar,120,Monocrystalline,590,Anodized Aluminum Alloy,2172,14.06,31.0 / pallet,527 / 40ft HQ Container,590,590,Commercial,1303,35,,,,,,,,,,,,
537,https://inxeptionmarketplace-app.inxeption.io,cldc1dff3f6ag08720qmk9m32,Monocrystalline PV Module - PENTA+ Premium -320 - 335 Watt (335W),Solar Panels,"<h3>CHSM60M(BL)-HC Series - 335</h3><h3><span style='color:#000'>Product Description</span></h3>OUTPUT POSITIVE TOLERANCE. Guaranteed 0~+5W positive tolerance ensures power output reliability.. INNOVATIONAL HALF-CELL TECHNOLOGY. Improves the module output, decreases the risk of mirco-crack, enhances. the module reliability.. INNOVATIVE PERC CELL TECHNOLOGY. Excellent cell efficiency and output.. REDUCE SHADOW LOSS. Effectively reduces the effect of shadow on the module surface.. REDUCE INTERNAL MISMATCH LOSS. Reduces mismatch loss and improves output.. PASSED HAIL TEST. Certified to hail resistence: ice ball size (d=25mm) and ice ball velocity. (v=23m/s).. PID RESISTANCE. Excellent PID resistance at 96 hours (@85xC /85%) test, and also can be. improved to meet higher standards for the particularly harsh environment		<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,CHSM60M(BL)-HC Series - 335,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3dc44360-c968-4e67-bf91-7be227ebd472/Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20-320%20-%20335%20Watt%20%28335W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-320-335-watt-335w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-320-335-watt-335w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:44Z,2023-04-14T06:30:44Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/72f51f89-afdf-4b08-9948-d5dc42c08fee/Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20-320%20-%20335%20Watt%20%28335W%29_data.pdf,Astronergy,,Monocrystalline,335,Aluminum,1692,19.1,31.0 / pallet,806 / 40ft HQ Container,335,335,Residential,1002,35,,,,,,,,,,,,
538,https://inxeptionmarketplace-app.inxeption.io,cldc1cj7bf4lg0872o6pgu4kl,RSM130-8-430M-450M - 430 - 450 Watt (450W),Solar Panels,"<h3>RSM130-8-450M</h3><h3><span style='color:#000'>Product Description</span></h3>Global, Tier 1 bankable brand, with independently certified state-of-the-art automated manufacturing. Industry leading lowest thernal co-efficient of power. Industry leading 12 years product warranty. Excellent low irradiance performance. Excellent PID resistance. Positive power tolerance of 0~+3%. Dual stage 100% EL Inspection warranting defect-free product. Module Imp binning radically reduces string mismatch losses. Excellent wind load 2400Pa and snow load 5400Pa under certain installation method. Comprehensive product and system certification. IEC61215:2016; IEC61730-1/-2:2016;.  ISO 9001:2015 Quality Management System.  ISO 14001:2015 Environmental Management System.  ISO 45001:2018 Occupational Health and Safety  Management System<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,RSM130-8-450M,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1c0d29da-912a-4c72-8095-7d2d8050aef3/RSM130-8-430M-450M%20-%20430%20-%20450%20Watt%20%28450W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-rsm130-8-430m-450m-430-450-watt-450w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm130-8-430m-450m-430-450-watt-450w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:44Z,2023-04-14T06:30:44Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/65a4640d-0fd4-4a11-86a8-a57ebb1a7afb/RSM130-8-430M-450M%20-%20430%20-%20450%20Watt%20%28450W%29_data.pdf,Risen Energy,130,Monocrystalline,450,Anodized Aluminum Alloy,1894,22.5,36.0 / pallet,864 / 40ft HQ Container,450,450,Commercial,1096,30,,,,,,,,,,,,
539,https://inxeptionmarketplace-app.inxeption.io,cldc4alsqfqj708720xltwno6,Q.PEAK DUO BLKML-G10+ SERIES - 385 - 405 Watt (400W),Solar Panels,"<h3>Q.PEAK DUO BLKML-G10+ 400</h3><h3><span style='color:#000'>Product Description</span></h3>Breaking the 20 % efficiency barrier. Q.ANTUM DUO Z Technology with zero gap cell layout boosts module efficiency up to 20.6 %.. A reliable investment. Inclusive 25-year product warranty and 25-year linear performance warranty1.. Enduring high performance. Long-term yield security with Anti LeTID Technology,  Anti PID Technology2 and Hot-Spot Protect.. Extreme weather rating. High-tech aluminium alloy frame, certified for high snow (5400 Pa) and wind loads (4000 Pa).. Innovative all-weather technology. Optimal yields, whatever the weather with excellent low-light and temperature behaviour.. The most thorough testing programme in the industry. Qcells is the first solar module manufacturer to pass the most comprehensive quality programme in the industry: The new xQuality Controlled PVx of the independent certification institute TxV Rheinland<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,Q.PEAK DUO BLKML-G10+ 400,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6b60c707-4d9d-4804-92e2-917319840113/Q.PEAK%20DUO%20BLKML-G10%2B%20SERIES%20-%20385%20-%20405%20Watt%20%28400W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-q-peak-duo-blkml-g10-series-385-405-watt-400w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-q-peak-duo-blkml-g10-series-385-405-watt-400w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:43Z,2023-04-14T06:30:43Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c1151ae5-995a-4e1d-84d9-7e4836e2e305/Q.PEAK%20DUO%20BLKML-G10%2B%20SERIES%20-%20385%20-%20405%20Watt%20%28400W%29_data.pdf,Q Cells,132,Monocrystalline,400,Anodized Aluminum Alloy,1879,22,,,400,400,Residential,1045,32,,,,,,,,,,,,
540,https://inxeptionmarketplace-app.inxeption.io,cldc4v8ucgbrg08726yx09c6q,Tiger Pro 54HC. 400-420 Watt. Mono-Facial Module.  (415W),Solar Panels,"<h3>JKM415M-54HL4</h3><h3><span style='color:#000'>Product Description</span></h3>Multi Busbar Technology. Better light trapping and current collection to improve module power output and reliability. Reduced Hot Spot Loss. Optimized electrical design and lower operating current for reduced hot spot loss and better temperature coefficient. PID Resistance. Excellent Anti-PID performance guarantee via optimized mass-production process and materials control. Durability Against Extreme Environmental Conditions.High salt mist and ammonia resistance. Enhanced Mechanical Load. Certified to withstand: wind load (2400 Pascal) and snow load (5400 Pascal).<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,JKM415M-54HL4,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ec8ccf0f-5b5b-4d10-a507-b7de494f304a/Tiger%20Pro%2054HC.%20400-420%20Watt.%20Mono-Facial%20Module.%20%20%28415W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-tiger-pro-54hc-400-420-watt-mono-facial-module-415w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-pro-54hc-400-420-watt-mono-facial-module-415w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:42Z,2023-04-14T06:30:42Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e7936f89-5270-45cb-b371-070654d4a638/Tiger%20Pro%2054HC.%20400-420%20Watt.%20Mono-Facial%20Module.%20%20%28415W%29_data.pdf,Jinko Solar,108,Monocrystalline,415,Anodized Aluminum Alloy,1722,9.98,36.0 / pallet,936 / 40ft HQ Container,415,415,Residential,1134,30,,,,,,,,,,,,
541,https://inxeptionmarketplace-app.inxeption.io,cldc4tpwxgaf90872bv4j9tv9,Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (385W),Solar Panels,"<h3>TSM-DE09C.05 - 385</h3><h3><span style='color:#000'>Product Description</span></h3>High value.  More productivity from same roof size..  Outstanding visual appearance..  Leading 210mm cell technology.. Small in size, big on power.  Small format module allow greater energy generation in limited space..  Up to 405W, 21.1% module eciency with high density interconnect technology.  Multi-busbar technology for better light trapping eect, lower series resistance and improved current..  Reduce installation cost with higher power bin and eciency..  Boost performance in warm weather with lower temperature coecient (-0.34%) and operating temperature.. Universal solution for residential and C&I rooftops.  Designed for compatibility with existing mainstream optimizers, inverters and mounting systems..  Perfect size and low weight makes handling and transportation easier and more cost-eective..  Diverse installation solutions for exibility in system deployment. High Reliability.  25 year product warranty..  25 year performance warranty with lowest degradation..  Minimized micro-cracks with innovative non-destructive cutting technology..  Ensured PID resistance through cell process and module material control..  Mechanical performance up to +6000 Pa and-4000 Pa negative load<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,TSM-DE09C.05 - 385,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/46f53288-e19f-406c-aab5-54bffd96910c/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%20%20-%20380%20-%20405%20Watt%20%28385W%29_img.jpeg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-405-watt-385w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-405-watt-385w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:42Z,2023-04-14T06:30:42Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/42914f8a-e1e3-41e5-9f41-ca7d32f876f1/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%20%20-%20380%20-%20405%20Watt%20%28385W%29_data.pdf,Trina Solar,120,Monocrystalline,385,Anodized Aluminum Alloy,1754,21,36.0 / pallet,828 / 40ft HQ Container,385,385,Residential,1096,30,,,,,,,,,,,,
542,https://inxeptionmarketplace-app.inxeption.io,cldc51mi0gk20087209opmrd3,LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (345W),Solar Panels,"<h3>LG NeON 2 Black</h3><h3><span style='color:#000'>Product Description</span></h3>The NeON 2 is LGxs best-selling solar module. LG's award-winning Cello Technologyx makes the NeON 2 one of the most powerful and versatile modules on the market<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,LG NeON 2 Black,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6cf19e14-0277-4466-b6fa-a0d5c8500b57/LG%20NeON%202%20Black%2060%20Cell%20-%20Monocrystalline%20-%20320%20-%20350%20%28345W%29_img.jpeg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-lg-neon-2-black-60-cell-monocrystalline-320-350-345w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-2-black-60-cell-monocrystalline-320-350-345w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:41Z,2023-04-14T06:30:41Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/047f9237-9836-4127-8cd0-b36e03e6fe9f/LG+NeON+2+Black+60+Cell+-+Monocrystalline+-+320+-+350+%28345W%29_data.pdf,LG Solar,60,Monocrystalline,345,,1686,17.1,,,345,345,Residential,1016,40,,,,,,,,,,,,
543,https://inxeptionmarketplace-app.inxeption.io,cldc51i0jgizc08724ewd2rce,Mono 390W MBB Half-Cell Module  - 365-390 Watt (390W),Solar Panels,"<h3>JAM60S20   -390/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,JAM60S20   -390/MR,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f8211b2d-a992-47a1-a49f-0d8a94909a3d/Mono%20390W%20MBB%20Half-Cell%20Module%20%20-%20365-390%20Watt%20%28390W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-mono-390w-mbb-half-cell-module-365-390-watt-390w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-390w-mbb-half-cell-module-365-390-watt-390w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:42Z,2023-04-14T06:30:42Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/205a80a6-b11b-4010-ae97-ca0fd76a38a5/Mono%20390W%20MBB%20Half-Cell%20Module%20%20-%20365-390%20Watt%20%28390W%29_data.pdf,JA Solar,120,Monocrystalline,390,,1769,20.5,31.0 / pallet,806 / 40ft HQ Container,390,390,Residential,1052,35,,,,,,,,,,,,
544,https://inxeptionmarketplace-app.inxeption.io,cldc4o4etg2fx0872o741ryz7,RSM110-8-530M-555M- 530 - 555 Watt (535W),Solar Panels,"<h3>RSM110-8-535M</h3><h3><span style='color:#000'>Product Description</span></h3>Global, Tier 1 bankable brand, with independently certified state-of-the-art automated manufacturing. Industry leading lowest thernal co-efficient of power. Industry leading 12 years product warranty. Excellent low irradiance performance. Excellent PID resistance. Positive power tolerance of 0~+3%. Dual stage 100% EL Inspection warranting defect-free product. Module Imp binning radically reduces string mismatch losses. Excellent wind load 2400Pa and snow load 5400Pa under certain installation method. Comprehensive product and system certification. IEC61215:2016; IEC61730-1/-2:2016;.  ISO 9001:2015 Quality Management System.  ISO 14001:2015 Environmental Management System.  ISO 45001:2018 Occupational Health and Safety  Management System<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,RSM110-8-535M,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ed65a704-6dce-41fd-bff9-9f3e866f2b3e/RSM110-8-530M-555M-%20530%20-%20555%20Watt%20%28535W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-rsm110-8-530m-555m-530-555-watt-535w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm110-8-530m-555m-530-555-watt-535w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:42Z,2023-04-14T06:30:42Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2a712d28-f1ca-49ce-b095-47aa831a7361/RSM110-8-530M-555M-%20530%20-%20555%20Watt%20%28535W%29_data.pdf,Risen Energy,110,Monocrystalline,535,Anodized Aluminum Alloy,2384,30.5,35.0 / pallet,700 / 40ft HQ Container,535,535,Commercial,1096,30,,,,,,,,,,,,
